order_id,order_date,client_id,sales_channel,event_type,status,discount_amount
602,2023-03-07,227,online,march_8,completed,100
603,2023-03-07,401,online,march_8,completed,0
604,2023-03-07,402,offline,march_8,completed,0
605,2023-03-07,403,offline,march_8,completed,0
606,2023-03-07,404,offline,march_8,completed,0
607,2023-03-07,374,offline,march_8,completed,0
608,2023-03-07,172,online,march_8,completed,0
609,2023-03-07,405,online,march_8,completed,0
610,2023-03-07,406,online,march_8,cancelled,0
611,2023-03-07,407,online,march_8,completed,0
612,2023-03-07,408,offline,march_8,completed,0
613,2023-03-07,409,online,march_8,cancelled,0
614,2023-03-07,410,offline,march_8,completed,0
615,2023-03-07,94,offline,march_8,completed,0
616,2023-03-07,139,offline,march_8,completed,150
617,2023-03-07,411,online,march_8,completed,0
618,2023-03-07,412,offline,march_8,completed,0
619,2023-03-07,9,offline,march_8,completed,0
620,2023-03-07,176,online,march_8,completed,0
621,2023-03-07,413,online,march_8,completed,0
622,2023-03-07,414,offline,march_8,completed,0
623,2023-03-07,415,online,march_8,completed,0
624,2023-03-07,416,offline,march_8,completed,0
625,2023-03-07,3,offline,march_8,completed,0
626,2023-03-07,417,online,march_8,completed,0
627,2023-03-07,418,offline,march_8,completed,0
628,2023-03-07,419,offline,march_8,completed,0
629,2023-03-07,420,offline,march_8,completed,0
630,2023-03-07,44,online,march_8,completed,0
631,2023-03-07,421,offline,march_8,completed,0
632,2023-03-07,304,online,march_8,completed,0
633,2023-03-07,422,online,march_8,completed,250
634,2023-03-07,423,offline,march_8,completed,0
635,2023-03-07,424,offline,march_8,completed,0
636,2023-03-07,280,online,march_8,completed,0
637,2023-03-07,425,offline,march_8,completed,0
638,2023-03-07,426,offline,march_8,completed,0
639,2023-03-07,427,online,march_8,completed,0
640,2023-03-07,428,offline,march_8,completed,0
641,2023-03-07,429,online,march_8,completed,0
642,2023-03-07,430,offline,march_8,completed,0
643,2023-03-07,431,online,march_8,completed,0
644,2023-03-07,432,online,march_8,completed,0
645,2023-03-07,48,offline,march_8,completed,0
646,2023-03-07,433,offline,march_8,completed,0
647,2023-03-07,434,offline,march_8,completed,0
648,2023-03-07,422,offline,march_8,completed,0
649,2023-03-07,435,offline,march_8,completed,0
650,2023-03-07,436,online,march_8,completed,0
651,2023-03-07,437,online,march_8,completed,150
652,2023-03-07,438,offline,march_8,completed,0
653,2023-03-07,439,offline,march_8,completed,0
654,2023-03-07,440,online,march_8,completed,0
655,2023-03-07,129,offline,march_8,completed,0
656,2023-03-07,413,offline,march_8,completed,0
657,2023-03-07,441,offline,march_8,completed,0
658,2023-03-07,402,offline,march_8,completed,0
659,2023-03-07,442,offline,march_8,completed,0
660,2023-03-07,186,offline,march_8,completed,100
661,2023-03-07,131,online,march_8,completed,0
662,2023-03-07,443,offline,march_8,completed,0
663,2023-03-07,171,offline,march_8,completed,0
664,2023-03-07,444,offline,march_8,completed,0
665,2023-03-07,445,online,march_8,completed,0
666,2023-03-07,406,offline,march_8,completed,0
667,2023-03-07,446,online,march_8,completed,200
668,2023-03-07,447,online,march_8,completed,400
669,2023-03-07,448,offline,march_8,completed,0
670,2023-03-07,424,offline,march_8,completed,0
671,2023-03-07,449,offline,march_8,completed,0
672,2023-03-07,450,online,march_8,completed,150
673,2023-03-07,451,offline,march_8,completed,0
674,2023-03-07,452,offline,march_8,completed,0
675,2023-03-07,453,online,march_8,completed,0
676,2023-03-07,454,online,march_8,completed,200
677,2023-03-07,455,offline,march_8,completed,0
678,2023-03-07,456,online,march_8,completed,0
679,2023-03-07,457,online,march_8,completed,0
680,2023-03-07,458,offline,march_8,completed,0
681,2023-03-07,459,online,march_8,completed,0
682,2023-03-07,460,offline,march_8,completed,0
683,2023-03-08,461,offline,march_8,completed,0
684,2023-03-08,167,offline,march_8,completed,0
685,2023-03-08,145,online,march_8,cancelled,0
686,2023-03-08,444,online,march_8,cancelled,0
687,2023-03-08,335,online,march_8,completed,0
688,2023-03-08,462,online,march_8,completed,200
689,2023-03-08,463,offline,march_8,completed,0
690,2023-03-08,254,offline,march_8,completed,0
691,2023-03-08,464,online,march_8,completed,0
692,2023-03-08,465,offline,march_8,completed,150
693,2023-03-08,237,online,march_8,completed,0
694,2023-03-08,466,online,march_8,completed,0
695,2023-03-08,55,online,march_8,cancelled,0
696,2023-03-08,467,offline,march_8,completed,0
697,2023-03-08,346,online,march_8,completed,200
698,2023-03-08,440,online,march_8,completed,0
699,2023-03-08,468,online,march_8,completed,150
700,2023-03-08,469,offline,march_8,completed,0
701,2023-03-08,470,offline,march_8,completed,0
702,2023-03-08,119,offline,march_8,completed,0
703,2023-03-08,471,offline,march_8,completed,0
704,2023-03-08,472,offline,march_8,completed,0
705,2023-03-08,473,offline,march_8,completed,0
706,2023-03-08,145,offline,march_8,completed,0
707,2023-03-08,253,online,march_8,completed,0
708,2023-03-08,474,offline,march_8,completed,0
709,2023-03-08,475,online,march_8,completed,0
710,2023-03-08,476,online,march_8,completed,150
711,2023-03-08,477,offline,march_8,completed,0
712,2023-03-08,478,online,march_8,completed,0
713,2023-03-08,479,online,march_8,completed,0
714,2023-03-08,480,online,march_8,completed,400
715,2023-03-08,481,offline,march_8,completed,0
716,2023-03-08,339,offline,march_8,completed,0
717,2023-03-08,152,online,march_8,completed,0
718,2023-03-08,461,offline,march_8,completed,0
719,2023-03-08,334,online,march_8,completed,0
720,2023-03-08,482,offline,march_8,completed,0
721,2023-03-08,483,offline,march_8,completed,0
722,2023-03-08,484,online,march_8,completed,0
723,2023-03-08,485,offline,march_8,completed,0
724,2023-03-08,486,offline,march_8,completed,0
725,2023-03-08,487,offline,march_8,completed,0
726,2023-03-08,488,offline,march_8,completed,0
727,2023-03-08,226,offline,march_8,completed,0
728,2023-03-08,489,offline,march_8,completed,0
729,2023-03-08,490,offline,march_8,completed,0
730,2023-03-08,491,online,march_8,completed,0
731,2023-03-08,492,offline,march_8,completed,0
732,2023-03-08,68,offline,march_8,completed,0
733,2023-03-08,493,online,march_8,completed,0
734,2023-03-08,444,online,march_8,cancelled,0
735,2023-03-08,330,offline,march_8,completed,0
736,2023-03-08,494,online,march_8,completed,0
737,2023-03-08,228,online,march_8,completed,0
738,2023-03-08,495,online,march_8,completed,0
739,2023-03-08,496,online,march_8,completed,250
740,2023-03-08,497,offline,march_8,completed,0
741,2023-03-08,498,online,march_8,cancelled,0
742,2023-03-08,499,offline,march_8,completed,0
743,2023-03-08,500,offline,march_8,completed,0
744,2023-03-08,501,offline,march_8,completed,0
745,2023-03-08,502,offline,march_8,completed,0
746,2023-03-08,503,offline,march_8,completed,0
747,2023-03-08,453,offline,march_8,completed,0
748,2023-03-08,175,online,march_8,completed,0
749,2023-03-08,504,offline,march_8,completed,0
750,2023-03-08,276,online,march_8,completed,0
751,2023-03-08,505,offline,march_8,cancelled,0
752,2023-03-08,506,offline,march_8,completed,0
753,2023-03-08,507,online,march_8,completed,0
754,2023-03-08,292,offline,march_8,completed,0
755,2023-03-08,508,online,march_8,completed,0
756,2023-03-08,509,offline,march_8,completed,0
757,2023-03-08,438,offline,march_8,completed,0
758,2023-03-08,510,online,march_8,completed,0
759,2023-03-08,511,offline,march_8,completed,0
760,2023-03-08,304,offline,march_8,completed,0
761,2023-03-08,421,online,march_8,completed,0
762,2023-03-08,512,online,march_8,completed,0
763,2023-03-08,513,offline,march_8,completed,0
764,2023-03-08,514,online,march_8,completed,0
765,2023-03-08,465,offline,march_8,completed,0
766,2023-03-08,130,offline,march_8,completed,0
767,2023-03-08,62,online,march_8,completed,0
768,2023-03-08,515,online,march_8,completed,0
769,2023-03-08,516,offline,march_8,completed,0
770,2023-03-08,479,offline,march_8,completed,0
771,2023-03-08,517,online,march_8,completed,0
772,2023-03-08,518,online,march_8,completed,0
773,2023-03-08,519,online,march_8,cancelled,0
774,2023-03-08,348,offline,march_8,completed,0
775,2023-03-08,141,online,march_8,completed,0
776,2023-03-08,445,offline,march_8,completed,0
777,2023-03-08,520,offline,march_8,completed,0
778,2023-03-08,521,offline,march_8,completed,0
779,2023-03-08,67,online,march_8,completed,0
780,2023-03-08,495,offline,march_8,completed,0
781,2023-03-08,522,offline,march_8,completed,0
782,2023-03-08,523,online,march_8,completed,0
783,2023-03-08,524,online,march_8,completed,0
784,2023-03-08,81,offline,march_8,completed,0
785,2023-03-09,525,offline,birthday,completed,0
786,2023-03-09,9,offline,just_because,completed,0
787,2023-03-09,526,offline,just_because,completed,0
788,2023-03-10,349,offline,birthday,completed,0
789,2023-03-10,527,online,birthday,completed,0
790,2023-03-11,528,offline,just_because,completed,0
791,2023-03-11,529,online,just_because,completed,0
792,2023-03-11,530,online,corporate,completed,1800
793,2023-03-11,531,online,birthday,cancelled,0
794,2023-03-11,532,online,corporate,completed,3400
795,2023-03-12,283,online,just_because,completed,0
796,2023-03-12,533,online,just_because,completed,0
797,2023-03-12,426,online,just_because,completed,0
798,2023-03-12,246,offline,birthday,completed,0
799,2023-03-12,506,offline,just_because,completed,0
800,2023-03-12,534,online,just_because,cancelled,0
801,2023-03-12,535,online,birthday,completed,0
802,2023-03-12,449,online,just_because,completed,0
803,2023-03-12,536,offline,just_because,completed,0
804,2023-03-13,536,offline,birthday,completed,0
805,2023-03-13,207,offline,birthday,completed,0
806,2023-03-13,537,offline,birthday,completed,0
807,2023-03-14,538,offline,just_because,completed,0
808,2023-03-14,539,offline,birthday,completed,0
809,2023-03-14,105,offline,just_because,completed,0
810,2023-03-14,398,offline,birthday,completed,0
811,2023-03-14,494,online,birthday,cancelled,0
812,2023-03-14,540,online,just_because,completed,0
813,2023-03-15,541,offline,birthday,completed,0
814,2023-03-15,542,offline,birthday,completed,0
815,2023-03-15,543,offline,birthday,completed,0
816,2023-03-15,67,offline,birthday,completed,0
817,2023-03-15,544,online,birthday,completed,0
818,2023-03-16,279,offline,birthday,completed,0
819,2023-03-16,545,offline,birthday,completed,0
820,2023-03-16,546,offline,birthday,completed,0
821,2023-03-16,547,offline,just_because,completed,0
822,2023-03-17,548,online,just_because,completed,0
823,2023-03-17,357,offline,corporate,completed,3950
824,2023-03-17,549,offline,birthday,cancelled,0
825,2023-03-17,550,offline,corporate,completed,2800
826,2023-03-17,551,online,just_because,completed,0
827,2023-03-17,92,online,corporate,completed,0
828,2023-03-18,552,offline,just_because,completed,0
829,2023-03-18,553,online,just_because,completed,0
830,2023-03-18,112,offline,birthday,completed,0
831,2023-03-18,554,online,just_because,completed,550
832,2023-03-18,273,offline,just_because,completed,0
833,2023-03-18,370,offline,corporate,completed,1900
834,2023-03-18,143,online,just_because,completed,0
835,2023-03-18,528,offline,just_because,completed,150
836,2023-03-19,555,offline,birthday,completed,0
837,2023-03-19,103,offline,corporate,completed,1550
838,2023-03-19,309,offline,birthday,completed,0
839,2023-03-19,556,offline,just_because,completed,0
840,2023-03-19,557,offline,birthday,completed,0
841,2023-03-19,341,offline,just_because,completed,0
842,2023-03-20,448,offline,birthday,completed,0
843,2023-03-20,119,offline,corporate,completed,1000
844,2023-03-20,434,online,just_because,completed,0
845,2023-03-20,558,offline,birthday,completed,0
846,2023-03-21,36,offline,just_because,completed,0
847,2023-03-23,386,online,just_because,completed,0
848,2023-03-23,184,offline,just_because,completed,0
849,2023-03-23,559,online,birthday,completed,0
850,2023-03-23,56,offline,birthday,completed,0
851,2023-03-23,560,offline,birthday,cancelled,0
852,2023-03-24,561,online,corporate,completed,1050
853,2023-03-24,562,offline,just_because,completed,0
854,2023-03-24,475,offline,just_because,completed,0
855,2023-03-24,563,online,birthday,completed,0
856,2023-03-24,445,online,just_because,completed,0
857,2023-03-25,564,offline,just_because,completed,0
858,2023-03-25,565,offline,just_because,completed,0
859,2023-03-25,566,online,birthday,completed,0
860,2023-03-25,301,offline,birthday,completed,0
861,2023-03-25,567,offline,birthday,completed,0
862,2023-03-25,568,offline,just_because,completed,0
863,2023-03-26,549,online,birthday,completed,0
864,2023-03-26,569,online,just_because,completed,0
865,2023-03-26,570,offline,just_because,completed,0
866,2023-03-26,571,online,corporate,completed,0
867,2023-03-26,572,online,birthday,completed,0
868,2023-03-26,573,offline,corporate,completed,1300
869,2023-03-26,574,offline,just_because,completed,0
870,2023-03-26,575,online,corporate,completed,1400
871,2023-03-27,576,online,birthday,completed,0
872,2023-03-27,577,offline,birthday,completed,0
873,2023-03-27,541,offline,birthday,completed,0
874,2023-03-27,578,online,corporate,cancelled,0
875,2023-03-27,121,online,just_because,completed,0
876,2023-03-28,475,offline,just_because,completed,0
877,2023-03-28,579,online,just_because,completed,250
878,2023-03-28,580,online,just_because,completed,0
879,2023-03-28,6,online,birthday,completed,0
880,2023-03-28,581,offline,corporate,completed,1200
881,2023-03-28,410,offline,just_because,completed,0
882,2023-03-28,582,online,birthday,completed,0
883,2023-03-28,254,offline,just_because,completed,0
884,2023-03-28,440,online,just_because,completed,0
885,2023-03-29,235,online,just_because,completed,200
886,2023-03-29,390,offline,birthday,completed,0
887,2023-03-30,583,offline,birthday,completed,0
888,2023-03-31,584,online,corporate,completed,1900
889,2023-03-31,585,online,just_because,completed,0
890,2023-03-31,196,online,corporate,completed,2700
891,2023-03-31,586,offline,just_because,completed,0
892,2023-04-01,587,offline,corporate,completed,2550
893,2023-04-01,394,offline,birthday,completed,0
894,2023-04-01,588,offline,just_because,completed,0
895,2023-04-01,589,offline,birthday,completed,0
896,2023-04-01,216,offline,corporate,cancelled,0
897,2023-04-01,590,offline,just_because,completed,0
898,2023-04-01,591,offline,corporate,completed,3300
899,2023-04-01,592,online,just_because,completed,0
900,2023-04-01,593,offline,birthday,completed,0
901,2023-04-02,404,offline,birthday,completed,0
902,2023-04-02,141,offline,birthday,completed,0
903,2023-04-02,45,online,just_because,completed,150
904,2023-04-02,594,online,just_because,completed,0
905,2023-04-02,595,online,birthday,cancelled,0
906,2023-04-02,596,offline,birthday,completed,0
907,2023-04-02,504,online,just_because,completed,0
908,2023-04-03,597,offline,corporate,completed,2950
909,2023-04-03,79,offline,just_because,completed,0
